transaction_id,transaction_date,transaction_time,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method
TXN0000682,28-12-2025,21:11:32,NS003,C00456,P0002,5,3299,0,16495.0,Wallet
TXN0000165,07/13/2025,20:47:46,NS007,C00448,P0015,2,1799,5,3418.1,Cash
TXN0002663,21/03/2025,13:58:52,NS006,C00182,P0024,2,449,0,898.0,Debit Card
TXN0002968,07/10/2025,18:12:11,NS012,C00124,P0016,2,999,15,1698.3,Credit Card
TXN0001396,2025-10-09,12:18:56,NS003,C00196,P0027,1,249,0,249.0,Cash
TXN0004908,18/07/2025,19:57:16,NS010,C00030,P0028,1,25,0,25.0,Debit Card
TXN0005424,2025-11-11,09:13:11,NS003,C00442,P0002,2,3299,0,6598.0,Credit Card
TXN0000228,08/31/2025,12:34:46,NS003,C00045,P0009,2,2199,15,3738.3,Wallet
TXN0005508,2025-08-22,09:32:38,NS007,C00168,P0036,3,349,20,837.6,Cash
TXN0002312,2025-03-05,11:26:52,NS009,C00129,P0010,3,599,0,1797.0,Debit Card
TXN0001761,24-07-2025,13:53:56,NS015,C00523,P0035,1,449,0,449.0,Credit Card
TXN0003466,07/03/2025,15:43:46,NS006,C00069,P0048,3,399,5,1137.15,Credit Card
TXN0006268,2025-05-11,20:32:56,NS001,C00363,P0026,5,299,0,1495.0,Credit Card
TXN0000888,07-09-2025,16:59:25,NS010,C00220,P0026,4,299,0,1196.0,Credit Card
TXN0001064,22-06-2025,18:32:35,NS011,C00068,P0042,1,299,5,284.05,Credit Card
TXN0000258,23-10-2025,21:47:14,NS012,C00090,P0016,2,999,0,1998.0,
TXN0006028,2025-11-25,17:01:09,NS003,C00184,P0044,2,279,5,530.1,Debit Card
TXN0001666,2025-11-26,12:37:31,NS005,C00383,P0002,2,3299,0,6598.0,Wallet
TXN0004041,2025-08-16,14:14:11,NS001,C00380,P0045,2,499,10,898.2,Cash
TXN0002463,2025-10-26,15:08:22,NS010,C00082,P0034,5,299,0,1495.0,Cash
TXN0005106,2025-01-28,19:48:36,NS007,C00073,P0002,3,3299,5,9402.15,Wallet
TXN0002365,20/06/2025,16:29:54,NS004,C00295,P0040,2,599,0,1198.0,Cash
TXN0005312,05-10-2025,16:38:10,NS008,C00480,P0025,4,49,0,196.0,UPI
TXN0004614,10/03/2025,14:10:54,NS004,C00303,P0026,3,299,0,897.0,Credit Card
TXN0003775,12-02-2025,09:26:38,NS007,C00460,P0012,1,1499,0,1499.0,Wallet
TXN0000806,08/05/2025,19:25:00,NS012,C00308,P0022,2,189,10,340.2,UPI
TXN0003226,2025-10-21,19:59:15,NS007,C00093,P0032,3,799,5,2277.15,Wallet
TXN0001351,23-03-2025,12:24:02,NS002,C00015,P0032,1,799,0,799.0,Debit Card
TXN0006084,29/10/2025,21:14:09,NS006,C00226,P0016,1,999,10,899.1,Wallet
TXN0005811,2025-08-30,10:02:57,NS001,C00292,P0036,4,349,10,1256.4,Credit Card
TXN0006097,24/10/2025,09:44:33,NS008,C00035,P0005,2,1899,15,3228.3,Cash
TXN0002330,07/03/2025,18:22:56,NS002,C00419,P0031,1,1299,0,1299.0,
TXN0001913,07/05/2025,21:24:01,NS008,C00213,P0020,2,3999,15,6798.3,Debit Card
TXN0004846,02/03/2025,10:31:03,NS009,C00157,P0037,2,699,0,1398.0,Cash
TXN0000185,04-12-2025,11:55:38,NS012,C00185,P0001,3,2499,20,5997.6,Credit Card
TXN0002710,2025-12-24,17:54:11,NS009,C00500,P0035,1,449,15,381.65,Debit Card
TXN0002743,01/06/2025,14:09:03,NS013,C00210,P0003,2,4999,20,7998.4,Debit Card
TXN0002233,2025-03-28,17:55:54,NS005,C00160,P0043,3,349,0,1047.0,UPI
TXN0001034,2025-03-18,21:49:19,NS014,C00522,P0018,3,2499,0,7497.0,Cash
TXN0005821,05/06/2025,16:15:57,NS012,C00141,P0015,1,1799,0,1799.0,Credit Card
TXN0006517,2025-02-04,11:00:00,NS002,C00246,P9809,1,1218,0,3824,Cash
TXN0002780,2025-02-22,09:55:12,NS015,C00385,P0005,1,1899,0,1899.0,Debit Card
TXN0006312,07/10/2025,09:52:53,NS014,C00089,P0049,3,199,0,597.0,UPI
TXN0006326,2025-08-30,18:33:57,NS007,C00441,P0032,5,799,10,3595.5,Cash
TXN0004931,12-02-2025,17:18:32,NS010,C00263,P0023,2,159,5,302.1,Wallet
TXN0002626,13-05-2025,18:29:25,NS012,C00249,P0004,3,1499,0,4497.0,Cash
TXN0005149,25/02/2025,13:49:38,NS002,C00419,P0049,2,199,0,398.0,UPI
TXN0000461,2025-05-29,12:56:54,NS013,C00419,P0004,3,1499,10,4047.3,Credit Card
TXN0005591,2025-11-08,15:20:31,NS002,C00189,P0022,3,189,5,538.65,Credit Card
TXN0004354,18-08-2025,20:53:36,NS012,C00203,P0016,1,999,0,999.0,Credit Card
TXN0005866,24-03-2025,21:14:21,NS001,C00189,P0012,2,1499,20,2398.4,Credit Card
TXN0005420,06/06/2025,19:36:52,NS001,C00529,P0006,3,399,0,1197.0,UPI
TXN0003406,05/29/2025,10:04:06,NS008,C00348,P0017,3,1199,5,3417.15,Credit Card
TXN0006449,08-02-2025,19:39:20,NS011,C00127,P0023,2,159,0,318.0,UPI
TXN0004802,06-07-2025,21:26:59,NS004,C00444,P0038,5,149,10,670.5,Cash
TXN0002297,01-10-2025,14:13:39,NS015,C00374,P0041,1,249,0,249.0,Debit Card
TXN0002152,19/12/2025,09:19:21,NS001,C00190,P0036,1,349,5,331.55,UPI
TXN0004915,2025-02-18,11:17:05,NS011,C00453,P0001,3,2499,20,5997.6,Cash
TXN0005543,18/05/2025,21:14:17,NS012,C00384,P0008,5,3499,10,15745.5,Credit Card
TXN0000455,2025-05-25,19:56:05,NS009,C00220,P0001,4,2499,0,9996.0,Debit Card
TXN0004087,2025-09-12,17:03:35,NS015,C00320,P0013,2,1299,0,2598.0,Credit Card
TXN0006476,08/18/2025,16:15:05,NS002,C00010,P0011,2,599,0,1198.0,Debit Card
TXN0000676,02/18/2025,18:44:43,NS007,C00418,P0025,3,49,20,117.6,UPI
TXN0001198,24-03-2025,10:11:09,NS005,C00186,P0049,2,199,15,338.3,Debit Card
TXN0006462,2025-04-22,19:44:35,NS005,C00337,P0030,3,399,5,1137.15,Credit Card
TXN0006077,23-09-2025,18:32:54,NS014,C00045,P0025,3,49,0,147.0,Credit Card
TXN0000661,2025-02-17,18:58:56,NS011,C00415,P0017,1,1199,10,1079.1,Wallet
TXN0005628,2025-06-11,18:22:38,NS003,C00103,P0017,2,1199,0,2398.0,Cash
TXN0001109,05/07/2025,18:21:16,NS014,C00260,P0037,2,699,0,1398.0,UPI
TXN0000610,06/11/2025,19:13:12,NS005,C00168,P0028,2,25,0,50.0,UPI
TXN0005984,2025-03-04,12:22:21,NS005,C00146,P0035,2,449,15,763.3,Wallet
TXN0001844,2025-08-21,14:36:59,NS001,C00441,P0011,1,599,0,599.0,UPI
TXN0001381,24/03/2025,16:26:43,NS004,C00437,P0020,1,3999,0,3999.0,Credit Card
TXN0002151,10/15/2025,10:26:08,NS006,C00360,P0008,2,3499,0,6998.0,UPI
TXN0003893,05/04/2025,11:21:24,NS008,C00511,P0009,3,2199,0,6597.0,UPI
TXN0003249,02-01-2025,13:04:29,NS006,C00013,P0011,3,599,5,1707.15,Cash
TXN0002525,2025-01-07,15:25:27,NS001,C00118,P0012,1,1499,0,1499.0,Debit Card
TXN0005605,2025-01-23,20:25:30,NS012,C00317,P0002,2 pcs,3299,0,6598.0,Wallet
TXN0004532,27/03/2025,11:11:10,NS009,C00229,P0013,3,1299,0,3897.0,UPI
TXN0006075,19/04/2025,19:20:40,NS003,C00260,P0029,5,199,15,845.75,Credit Card
TXN0002840,2025-01-12,10:38:32,NS006,C00431,P0023,3,159,0,477.0,Cash
TXN0002162,30-03-2025,09:32:16,NS009,C00122,P0033,4,999,15,3396.6,UPI
TXN0005079,2025-05-03,20:50:47,NS008,C00437,P0012,3,1499,10,4047.3,Wallet
TXN0006248,15/12/2025,20:19:29,NS013,C00415,P0025,1,49,0,49.0,Wallet
TXN0001544,2025-10-13,20:24:16,NS014,C00417,P0014,1,899,0,899.0,Credit Card
TXN0001168,2025-09-16,20:48:25,NS010,C00489,P0043,3,349,0,1047.0,Credit Card
TXN0002228,2025-08-24,21:57:12,NS006,C00096,P0027,4,249,0,996.0,Cash
TXN0000002,11/12/2025,14:50:30,NS013,C00166,P0040,1,599,5,569.05,Cash
TXN0003848,19-11-2025,21:14:49,NS006,C00513,P0001,2,2499,0,4998.0,UPI
TXN0003973,2025-01-28,09:01:33,NS002,C00202,P0014,3,899,5,2562.15,Wallet
TXN0003414,2025-03-29,20:12:04,NS001,C00516,P0006,2,399,5,758.1,Debit Card
TXN0002038,2025-06-19,16:46:18,NS014,C00251,P0029,1,199,0,199.0,Wallet
TXN0006367,02/12/2025,10:55:14,NS007,C00390,P0020,3,3999,0,11997.0,Wallet
TXN0000100,01/17/2025,11:21:36,NS011,C00401,P0025,1,49,15,41.65,Cash
TXN0002425,2025-02-25,18:30:25,NS005,C00461,P0024,2,449,10,808.2,Debit Card
TXN0003426,2025-07-08,20:59:53,NS006,C00280,P0030,2,399,20,638.4,Debit Card
TXN0003262,2025-10-07,16:00:18,NS001,C00495,P0041,3,249,0,747.0,Debit Card
TXN0001921,2025-07-13,10:38:47,NS007,C00426,P0027,4,249,0,996.0,Cash
TXN0005640,22/03/2025,19:36:52,NS002,C00523,P0047,2,449,10,808.2,
TXN0002883,11-02-2025,19:46:08,NS014,C00236,P0044,3,279,0,837.0,UPI
TXN0001853,2025-06-03,19:10:21,NS007,C00473,P0048,3,399,20,957.6,Cash
TXN0004629,05-09-2025,19:40:57,NS014,C00393,P0046,1,199,0,199.0,Debit Card
TXN0004202,2025-04-01,09:43:37,NS007,C00308,P0005,1,1899,0,1899.0,Credit Card
TXN0004548,05/16/2025,20:20:36,NS007,C00310,P0031,1,1299,0,1299.0,UPI
TXN0004346,14/01/2025,15:25:23,NS013,C00284,P0037,2,699,20,1118.4,Cash
TXN0004059,2025-11-07,15:12:26,NS009,C00030,P0023,1,159,20,127.2,UPI
TXN0002080,2025-10-20,15:28:22,NS010,C00534,P0013,3,1299,0,3897.0,UPI
TXN0002803,2025-11-23,20:30:06,NS014,C00085,P0022,5,189,0,945.0,Cash
TXN0001476,2025-09-29,15:56:41,NS013,C00036,P0002,1,3299,0,3299.0,Debit Card
TXN0006515,2025-04-01,14:00:00,NS002,C00292,P9170,3,1451,0,3271,Cash
TXN0001773,15/04/2025,18:31:20,NS003,C00482,P0009,1,2199,15,1869.15,Credit Card
TXN0006244,11/03/2025,11:03:31,NS011,C00515,P0007,3,799,20,1917.6,Credit Card
TXN0004053,06/10/2025,10:58:18,NS007,C00239,P0042,1,299,20,239.2,Wallet
TXN0001954,27-07-2025,10:21:44,NS003,C00393,P0026,3,299,10,807.3,Wallet
TXN0005413,2025-09-22,18:32:41,NS001,C00279,P0025,3,49,20,117.6,UPI
TXN0004318,2025-08-20,14:54:50,NS006,C00270,P0026,1,299,15,254.15,Wallet
TXN0005475,2025-01-15,21:36:57,NS013,C00157,P0022,2,189,0,378.0,Cash
TXN0005286,27/04/2025,17:48:50,NS012,C00309,P0011,2,599,15,1018.3,Debit Card
TXN0005447,2025-09-07,09:50:25,NS007,C00332,P0004,4,1499,10,5396.4,Debit Card
TXN0004658,2025-11-23,19:36:22,NS008,C00145,P0022,4,189,10,680.4,UPI
TXN0005604,2025-03-07,19:49:54,NS003,C00059,P0004,1,1499,10,1349.1,UPI
TXN0005934,2025-05-18,14:15:31,NS005,C00142,P0018,5,2499,5,11870.25,Cash
TXN0005778,31/08/2025,19:30:34,NS015,C00524,P0006,4,399,15,1356.6,Wallet
TXN0000562,03/03/2025,18:41:34,NS012,C00025,P0029,2,199,0,398.0,Credit Card
TXN0003099,15-07-2025,10:36:05,NS010,C00431,P0038,3,149,0,447.0,UPI
TXN0002358,19-02-2025,18:49:10,NS006,C00211,P0044,1,279,15,237.15,Credit Card
TXN0004946,03/04/2025,21:38:39,NS005,C00186,P0036,1,349,20,279.2,Wallet
TXN0000028,09/07/2025,09:33:09,NS002,C00381,P0020,2,3999,5,7598.1,Credit Card
TXN0005463,23/02/2025,19:34:05,NS004,C00519,P0024,3,449,0,1347.0,
TXN0003048,2025-05-10,09:18:09,NS002,C00523,P0028,4,25,5,95.0,Debit Card
TXN0003128,20/02/2025,20:30:35,NS003,C00061,P0046,2,199,0,398.0,
TXN0001274,20-04-2025,11:58:56,NS006,C00266,P0029,5,199,10,895.5,Cash
TXN0000211,2025-08-29,13:23:27,NS015,C00187,P0035,2,449,0,898.0,Debit Card
TXN0003896,2025-11-30,20:31:55,NS005,C00185,P0007,3,799,0,2397.0,Cash
TXN0000793,14-04-2025,09:42:17,NS014,C00193,P0016,3,999,20,2397.6,Cash
TXN0000418,2025-10-01,18:46:36,NS013,C00532,P0017,1,1199,15,1019.15,Debit Card
TXN0004387,08/09/2025,12:22:11,NS008,C00350,P0027,2,249,0,498.0,Cash
TXN0005833,19/08/2025,10:11:16,NS001,C00297,P0038,1,149,15,126.65,UPI
TXN0001339,2025-03-17,16:29:28,NS003,C00441,P0026,3,299,10,807.3,Debit Card
TXN0005992,2025-03-15,09:26:09,NS015,C00074,P0047,3,449,15,1144.95,Cash
TXN0004261,12/08/2025,10:56:19,NS004,C00523,P0030,2,399,20,638.4,UPI
TXN0002140,14-12-2025,16:16:03,NS012,C00390,P0035,4,449,0,1796.0,Credit Card
TXN0005165,20/10/2025,19:05:58,NS008,C00412,P0037,3,699,0,2097.0,UPI
TXN0004052,11/06/2025,18:50:17,NS006,C00431,P0036,1,349,10,314.1,Cash
TXN0004069,2025-10-01,13:26:57,NS013,C00326,P0035,2,449,20,718.4,UPI
TXN0001845,2025-12-28,21:32:42,NS006,C00414,P0017,4,1199,0,4796.0,Credit Card
TXN0004690,19/10/2025,11:45:18,NS001,C00341,P0049,4,199,5,756.2,Cash
TXN0001603,21/02/2025,18:31:49,NS004,C00083,P0034,1,299,20,239.2,UPI
TXN0001262,28-08-2025,12:56:50,NS013,C00369,P0029,2,199,0,398.0,Credit Card
TXN0004632,18-09-2025,21:50:44,NS003,C00271,P0042,1,299,15,254.15,Credit Card
TXN0004223,19-01-2025,14:42:04,NS013,C00347,P0007,2,799,0,1598.0,UPI
TXN0005802,2025-08-20,13:06:24,NS005,C00419,P0045,2,499,0,998.0,UPI
TXN0006390,2025-10-24,10:41:26,NS006,C00076,P0020,3,3999,0,11997.0,Cash
TXN0005717,2025-06-02,18:50:38,NS013,C00521,P0037,1,699,20,559.2,Cash
TXN0004874,28/04/2025,11:32:48,NS002,C00057,P0010,3,599,20,1437.6,UPI
TXN0002116,2025-08-06,21:26:25,NS003,C00026,P0033,1,999,0,999.0,UPI
TXN0005452,2025-03-03,20:32:19,NS001,C00018,P0001,1,2499,0,2499.0,UPI
TXN0004825,2025-11-10,18:48:06,NS011,C00387,P0029,3,199,20,477.6,Credit Card
TXN0004000,2025-08-30,17:45:54,NS001,C00034,P0020,3,3999,0,11997.0,Cash
TXN0006049,2025-05-10,18:03:56,NS007,C00479,P0033,3,999,0,2997.0,UPI
TXN0000947,03/02/2025,14:19:41,NS004,C00461,P0013,3,1299,5,3702.15,Debit Card
TXN0000796,2025-11-24,11:37:25,NS006,C00479,P0023,2,159,0,318.0,Debit Card
TXN0000692,09/07/2025,09:58:13,NS002,C00469,P0012,1,1499,10,1349.1,Cash
TXN0003640,06-12-2025,15:58:04,NS004,C00264,P0002,5,3299,20,13196.0,UPI
TXN0005877,2025-04-28,13:11:50,NS009,C00036,P0039,1,179,0,179.0,Credit Card
TXN0001162,2025-02-27,16:01:46,NS014,C00516,P0041,3,249,5,709.65,Wallet
TXN0006438,25-05-2025,09:15:41,NS001,C00218,P0027,4,249,0,996.0,Wallet
TXN0002992,04/13/2025,19:02:29,NS011,C00381,P0028,1,25,10,22.5,UPI
TXN0001415,21-07-2025,13:45:16,NS015,C00520,P0047,3,449,0,1347.0,UPI
TXN0002530,02/26/2025,09:44:09,NS007,C00390,P0041,3,249,0,747.0,Credit Card
TXN0005435,08-08-2025,18:17:27,NS009,C00294,P0024,3,449,0,1347.0,Cash
TXN0000915,2025-08-07,11:23:06,NS013,C00296,P0020,3,3999,0,11997.0,Cash
TXN0002991,17-05-2025,17:35:42,NS010,C00324,P0048,5,399,0,1995.0,Cash
TXN0000390,2025-07-13,19:36:35,NS004,C00201,P0017,4,1199,20,3836.8,Credit Card
TXN0001721,05-10-2025,19:54:22,NS015,C00426,P0017,4,1199,20,3836.8,UPI
TXN0005597,2025-11-26,09:53:15,NS002,C00329,P0031,3,1299,20,3117.6,Cash
TXN0004634,2025-04-14,15:04:16,NS014,C00401,P0002,1,3299,20,2639.2,Credit Card
TXN0003526,2025-12-30,13:46:31,NS005,C00250,P0026,3,299,0,897.0,Wallet
TXN0002855,02/19/2025,13:58:49,NS012,C00375,P0041,3,249,0,747.0,Cash
TXN0000785,08/23/2025,18:48:10,NS015,C00504,P0031,5,1299,5,6170.25,
TXN0001863,01-08-2025,11:18:43,NS001,C00366,P0005,2,1899,15,3228.3,Credit Card
TXN0005046,2025-03-04,10:47:52,NS002,C00065,P0029,2,199,0,398.0,Debit Card
TXN0004447,24/10/2025,19:55:07,NS014,C00524,P0001,1,2499,0,2499.0,Cash
TXN0000515,2025-01-05,16:21:21,NS011,C00103,P0012,3,1499,5,4272.15,UPI
TXN0004289,29/09/2025,12:28:39,NS011,C00227,P0039,3,179,10,483.3,Wallet
TXN0000281,2025-02-15,20:49:29,NS005,C00485,P0017,4,1199,0,4796.0,Cash
TXN0003986,10-02-2025,17:27:28,NS003,C00519,P0032,2,799,5,1518.1,Debit Card
TXN0005718,2025-12-25,19:31:33,NS015,C00528,P0004,1,1499,0,1499.0,UPI
TXN0001916,2025-03-26,19:06:25,NS010,C00074,P0042,2,299,0,598.0,UPI
TXN0001277,2025-07-21,19:39:13,NS005,C00013,P0014,3,899,0,2697.0,Cash
TXN0002575,2025-04-07,19:39:37,NS002,C00424,P0030,2,399,5,758.1,Cash
TXN0000466,29-05-2025,14:21:26,NS004,C00255,P0001,1,2499,0,2499.0,Wallet
TXN0002988,2025-12-04,19:00:55,NS005,C00269,P0040,1,599,20,479.2,UPI
TXN0004236,2025-01-06,09:16:54,NS009,C00498,P0006,1,399,0,399.0,
TXN0001060,2025-12-18,18:09:46,NS002,C00179,P0005,3,1899,0,5697.0,Credit Card
TXN0001914,2025-12-30,11:46:07,NS006,C00366,P0035,2,449,0,898.0,Debit Card
TXN0002055,2025-03-26,21:36:18,NS012,C00377,P0008,1,3499,5,3324.05,Debit Card
TXN0001120,10-11-2025,09:36:26,NS008,C00085,P0014,3,899,20,2157.6,Cash
TXN0002248,2025-08-19,14:52:53,NS001,C00356,P0011,3,599,10,1617.3,Wallet
TXN0003570,25-12-2025,13:38:03,NS009,C00291,P0043,2,349,5,663.1,Wallet
TXN0005531,09/09/2025,10:06:30,NS003,C00153,P0016,1,999,10,899.1,Wallet
TXN0006405,05/11/2025,20:11:44,NS009,C00407,P0016,1,999,20,799.2,
TXN0005457,2025-01-19,14:38:05,NS014,C00126,P0034,4,299,0,1196.0,Credit Card
TXN0003553,2025-06-23,14:46:30,NS014,C00137,P0026,1,299,0,299.0,UPI
TXN0002076,2025-08-23,17:03:12,NS001,C00013,P0007,4,799,10,2876.4,Debit Card
TXN0004311,2025-10-29,14:57:02,NS002,C00414,P0024,2,449,10,808.2,Credit Card
TXN0004074,05/28/2025,10:21:50,NS006,C00499,P0035,3,449,0,1347.0,UPI
TXN0002188,2025-01-07,17:37:45,NS005,C00498,P0028,2,25,0,50.0,Cash
TXN0001342,01/13/2025,16:54:43,NS003,C00132,P0005,2,1899,0,3798.0,Credit Card
TXN0000721,2025-02-03,09:58:55,NS014,C00055,P0022,1,189,10,170.1,Credit Card
TXN0005000,2025-10-17,13:46:37,NS002,C00006,P0025,2,49,15,83.3,Wallet
TXN0005220,2025-10-04,11:54:29,NS012,C00174,P0013,1,1299,0,1299.0,Debit Card
TXN0001616,27/03/2025,19:55:53,NS008,C00004,P0031,1,1299,20,1039.2,Wallet
TXN0003698,2025-10-21,20:18:49,NS011,C00336,P0038,1,149,0,149.0,Cash
TXN0000337,2025-09-28,16:42:31,NS005,C00330,P0050,4,1499,0,5996.0,Cash
TXN0001431,2025-04-22,18:20:20,NS013,C00412,P0015,2,1799,0,3598.0,Debit Card
TXN0002476,2025-11-12,15:58:44,NS008,C00489,P0006,2,399,0,798.0,Wallet
TXN0001360,2025-07-17,19:03:32,NS013,C00294,P0043,2,349,0,698.0,Wallet
TXN0005932,2025-03-23,20:51:09,NS011,C00510,P0020,4,3999,0,15996.0,Cash
TXN0005300,2025-12-20,12:08:31,NS010,C00139,P0007,4,799,0,3196.0,UPI
TXN0004979,2025-03-10,13:59:10,NS011,C00060,P0047,2,449,0,898.0,Debit Card
TXN0003706,16/05/2025,14:32:44,NS008,C00188,P0018,1,2499,0,2499.0,Debit Card
TXN0002173,2025-01-09,19:37:07,NS011,C00479,P0039,1,179,15,152.15,Credit Card
TXN0000757,2025-05-25,14:51:44,NS014,C00132,P0024,5,449,20,1796.0,Cash
TXN0001473,2025-01-01,19:22:46,NS007,C00413,P0007,3,799,10,2157.3,UPI
TXN0004739,2025-01-26,20:31:52,NS005,C00522,P0039,3,179,0,537.0,Credit Card
TXN0003693,06/19/2025,19:44:56,NS010,C00253,P0024,3,449,5,1279.65,Debit Card
TXN0002798,27/08/2025,10:08:43,NS012,C00291,P0041,3,249,10,672.3,Debit Card
TXN0000724,09/30/2025,15:10:35,NS009,C00481,P0045,2,499,0,998.0,Cash
TXN0004951,2025-04-26,12:14:08,NS005,C00233,P0001,5,2499,20,9996.0,UPI
TXN0005201,14/02/2025,10:40:12,NS002,C00202,P0023,2,159,0,318.0,Cash
TXN0003891,09/30/2025,20:41:03,NS007,C00515,P0013,1,1299,0,1299.0,UPI
TXN0006490,20/12/2025,14:26:16,NS014,C00359,P0048,1,399,5,379.05,Credit Card
TXN0004944,12/16/2025,21:50:11,NS007,C00232,P0011,1,599,5,569.05,Credit Card
TXN0005418,19/06/2025,17:59:36,NS010,C00512,P0012,2,1499,5,2848.1,
TXN0003047,2025-04-25,09:23:26,NS002,C00262,P0028,2,25,0,50.0,Credit Card
TXN0005568,07-05-2025,10:42:41,NS005,C00227,P0035,2,449,0,898.0,Debit Card
TXN0003212,10/11/2025,19:19:02,NS003,C00197,P0009,1,2199,10,1979.1,Wallet
TXN0002834,04/08/2025,15:34:01,NS015,C00396,P0019,2,799,10,1438.2,
TXN0004551,02-06-2025,20:42:57,NS015,C00213,P0031,1,1299,10,1169.1,UPI
TXN0003145,09-07-2025,09:44:43,NS014,C00505,P0010,2,599,20,958.4,UPI
TXN0002014,19/06/2025,14:58:31,NS013,C00382,P0038,3,149,5,424.65,Cash
TXN0006401,2025-07-17,11:21:20,NS005,C00523,P0048,1,399,15,339.15,Wallet
TXN0001397,2025-05-08,16:18:11,NS005,C00417,P0014,3,899,0,2697.0,Cash
TXN0004622,26/06/2025,12:01:30,NS001,C00478,P0039,1,179,0,179.0,Credit Card
TXN0003376,05/09/2025,14:13:41,NS014,C00024,P0019,3,799,0,2397.0,Credit Card
TXN0005205,20/05/2025,10:13:40,NS012,C00322,P0045,3,499,20,1197.6,Credit Card
TXN0000879,2025-04-10,11:27:35,NS010,C00262,P0014,1,899,0,899.0,UPI
TXN0001601,2025-10-08,10:09:05,NS006,C00444,P0017,3,1199,10,3237.3,UPI
TXN0003052,06/04/2025,17:55:59,NS008,C00434,P0027,2,249,0,498.0,Debit Card
TXN0005919,2025-04-21,09:58:48,NS002,C00179,P0015,1,1799,10,1619.1,Debit Card
TXN0004885,2025-09-15,13:55:10,NS007,C00269,P0025,3,49,20,117.6,Wallet
TXN0002763,25/11/2025,10:05:41,NS014,C00057,P0021,3,599,20,1437.6,
TXN0002265,2025-09-20,09:46:53,NS002,C00023,P0050,1,1499,0,1499.0,Debit Card
TXN0002818,14-08-2025,19:11:39,NS007,C00356,P0004,2,1499,5,2848.1,Credit Card
TXN0002208,2025-12-13,18:46:50,NS014,C00534,P0042,3,299,20,717.6,Credit Card
TXN0005828,2025-06-30,14:44:27,NS014,C00301,P0020,1,3999,0,3999.0,Debit Card
TXN0005530,2025-07-06,16:36:05,NS008,C00461,P0026,1,299,15,254.15,Cash
TXN0004591,2025-04-19,15:03:23,NS001,C00185,P0039,5,179,0,895.0,Debit Card
TXN0000363,25-05-2025,10:03:31,NS005,C00006,P0028,3,25,0,75.0,Cash
TXN0000748,10/06/2025,20:12:14,NS010,C00175,P0003,3,4999,10,13497.3,Debit Card
TXN0004904,01/02/2025,16:53:50,NS010,C00389,P0043,1,349,15,296.65,Cash
TXN0004161,2025-08-19,21:20:03,NS010,C00286,P0043,3,349,0,1047.0,UPI
TXN0002851,2025-02-03,15:00:51,NS002,C00127,P0003,3,4999,0,14997.0,Credit Card
TXN0006014,2025-01-20,16:37:33,NS003,C00213,P0046,1,199,0,199.0,Debit Card
TXN0004541,2025-09-02,11:47:44,NS011,C00196,P0001,1,2499,20,1999.2,Cash
TXN0003838,2025-01-10,09:38:57,NS003,C00027,P0004,2,1499,15,2548.3,UPI
TXN0000705,2025-07-20,13:32:04,NS004,C00189,P0041,2,249,10,448.2,Debit Card
TXN0004536,2025-12-12,19:52:41,NS010,C00226,P0037,3,699,0,2097.0,Credit Card
TXN0001406,2025-12-21,15:50:29,NS006,C00011,P0029,4,199,0,796.0,Debit Card
TXN0000445,13-06-2025,11:02:52,NS012,C00216,P0028,3,25,5,71.25,Wallet
TXN0000973,29-04-2025,12:58:03,NS009,C00076,P0016,3,999,0,2997.0,Credit Card
TXN0006039,07-06-2025,12:32:10,NS003,C00255,P0022,3,189,0,567.0,UPI
TXN0003716,05/08/2025,21:15:50,NS012,C00052,P0014,1,899,10,809.1,UPI
TXN0004011,2025-01-23,10:14:28,NS011,C00525,P0043,2,349,0,698.0,Debit Card
TXN0003167,2025-09-30,21:01:15,NS012,C00428,P0020,3,3999,10,10797.3,Cash
TXN0000728,11/03/2025,19:25:58,NS003,C00114,P0043,1,349,10,314.1,Credit Card
TXN0001352,2025-02-21,17:14:57,NS009,C00188,P0046,1,199,20,159.2,Debit Card
TXN0001708,22-05-2025,13:07:58,NS012,C00202,P0030,1,399,20,319.2,Debit Card
TXN0000706,13-01-2025,10:53:15,NS010,C00295,P0036,1,349,0,349.0,Wallet
TXN0000437,2025-06-10,15:26:32,NS003,C00507,P0041,1,249,0,249.0,Debit Card
TXN0006276,2025-04-09,11:51:14,NS004,C00083,P0039,3,179,0,537.0,Cash
TXN0006361,2025-03-08,12:11:37,NS006,C00305,P0001,3,2499,15,6372.45,Wallet
TXN0004352,10-03-2025,09:17:57,NS002,C00321,P0041,2,249,10,448.2,Wallet
TXN0003842,2025-06-17,10:18:37,NS011,C00255,P0036,3,349,5,994.65,Debit Card
TXN0002651,2025-12-18,09:36:28,NS006,C00346,P0044,1,279,15,237.15,Cash
TXN0003929,2025-06-14,20:28:47,NS012,C00082,P0047,4,449,5,1706.2,Credit Card
TXN0005196,10/06/2025,12:49:55,NS011,C00409,P0015,2,1799,20,2878.4,Debit Card
TXN0002552,2025-02-17,13:05:51,NS006,C00343,P0038,2,149,20,238.4,Credit Card
TXN0004650,13-04-2025,13:42:11,NS008,C00170,P0020,4,3999,20,12796.8,Cash
TXN0002805,07/09/2025,10:07:26,NS002,C00078,P0020,4,3999,5,15196.2,Credit Card
TXN0005474,05/09/2025,19:17:51,NS010,C00392,P0018,3,2499,0,7497.0,
