inventory_id,snapshot_date,store_id,product_id,opening_stock,units_sold,units_received,closing_stock
INV0003130,2025-06-01,NS015,P0031,131,123,49,57
INV0000599,2025-02-01,NS003,P0011,186,141,93,138
INV0005789,2025-12-01,NS001,P0002,78,25,27,80
INV0002098,2025-04-01,NS015,P0009,78,71,48,55
INV0000976,2025-02-01,NS013,P0037,87,19,61,129
INV0001998,2025-04-01,NS013,P0039,84,26,90,148
INV0002985,2025-06-01,NS011,P0026,27,13,60,74
INV0001270,2025-03-01,NS007,P0046,46,12,98,132
INV0003668,2025-07-01,NS015,P0031,41,20,75,96
INV0005466,2025-11-01,NS007,P0022,67,6,97,158
INV0000147,2025-01-01,NS005,P0023,101,13,29,117
INV0004322,2025-09-01,NS004,P0024,183,85,11,109
INV0003897,2025-08-01,NS007,P0025,158,49,60,169
INV0004167,2025-08-01,NS015,P0050,154,6,48,196
INV0000068,2025-01-01,NS002,P0049,153,100,52,105
INV0001747,2025-04-01,NS005,P0011,120,63,51,108
INV0001501,2025-03-01,NS013,P0023,190,172,59,77
INV0002319,2025-05-01,NS007,P0046,97,60,1,38
INV0000057,2025-01-01,NS002,P0046,139,41,41,139
INV0003963,2025-08-01,NS009,P0032,36,21,2,17
INV0000895,2025-02-01,NS011,P0036,35,16,57,76
INV0003433,2025-07-01,NS009,P0029,69,47,48,70
INV0001521,2025-03-01,NS014,P0021,160,133,63,90
INV0004341,2025-09-01,NS005,P0041,149,86,60,123
INV0001962,2025-04-01,NS012,P0042,46,34,96,108
INV0002246,2025-05-01,NS005,P0012,75,65,75,85
INV0004061,2025-08-01,NS012,P0015,129,110,16,35
INV0002772,2025-06-01,NS005,P0039,87,33,52,106
INV0006099,2025-12-01,NS010,P0024,99,93,48,54
INV0004376,2025-09-01,NS006,P0005,40,18,43,65
INV0000166,2025-01-01,NS005,P0044,130,61,5,74
INV0004760,2025-10-01,NS001,P0027,78,36,15,57
INV0001213,2025-03-01,NS005,P0018,81,19,32,94
INV0000756,2025-02-01,NS007,P0024,21,5,63,79
INV0005555,2025-11-01,NS009,P0039,70,52,,92
INV0003542,2025-07-01,NS012,P0016,186,172,67,81
INV0005065,2025-10-01,NS010,P0015,23,8,32,47
INV0001351,2025-03-01,NS009,P0021,77,65,37,49
INV0005627,2025-11-01,NS011,P0006,30,1,34,63
INV0000124,2025-01-01,NS004,P0036,198,24,73,247
INV0004418,2025-09-01,NS007,P0023,140,121,83,102
INV0004555,2025-09-01,NS011,P0048,136,24,93,205
INV0003450,2025-07-01,NS009,P0041,54,47,38,45
INV0000456,2025-01-01,NS014,P0039,182,109,85,158
INV0000633,2025-02-01,NS004,P0018,154,143,22,33
INV0003194,2025-07-01,NS002,P0045,122,64,71,129
INV0000207,2025-01-01,NS006,P0050,174,72,58,160
INV0003924,2025-08-01,NS008,P0007,45,17,5,33
INV0005866,2025-12-01,NS003,P0046,103,94,54,63
INV0001478,2025-03-01,NS013,P0048,134,83,70,121
INV0001707,2025-04-01,NS004,P0029,136,59,63,140
INV0005109,2025-10-01,NS011,P0034,117,14,25,128
INV0003657,2025-07-01,NS015,P0028,165,16,67,216
INV0000302,2025-01-01,NS009,P0039,99,75,78,102
INV0004464,2025-09-01,NS008,P0027,144,44,82,182
INV0002769,2025-06-01,NS005,P0002,139,16,77,200
INV0001173,2025-03-01,NS004,P0031,135,13,47,169
INV0006153,2025-12-01,NS011,P0037,29,9,18,38
INV0004194,2025-08-01,NS015,P0031,49,10,19,58
INV0005768,2025-11-01,NS015,P0002,140,109,13,44
INV0000945,2025-02-01,NS012,P0034,76,55,74,95
INV0002525,2025-05-01,NS013,P0032,152,85,8,75
INV0000415,2025-01-01,NS012,P0032,69,51,81,99
INV0004969,2025-10-01,NS007,P0023,109,93,64,80
INV0000754,2025-02-01,NS007,P0041,136,42,42,136
INV0004504,2025-09-01,NS009,P0010,61,32,73,102
INV0003679,2025-08-01,NS001,P0029,82,18,49,113
INV0000728,2025-02-01,NS006,P0017,88,51,9,46
INV0000489,2025-01-01,NS014,P0025,106,18,47,135
INV0000940,2025-02-01,NS012,P0011,97,51,25,71
INV0001489,2025-03-01,NS013,P0022,175,3,35,207
INV0003430,2025-07-01,NS008,P0012,62,3,78,137
INV0003596,2025-07-01,NS013,P0002,177,3,,196
INV0005914,2025-12-01,NS004,P0034,22,0,46,68
INV0005142,2025-10-01,NS012,P0048,200,150,,144
INV0004463,2025-09-01,NS008,P0044,165,21,8,152
INV0005637,2025-11-01,NS012,P0042,80,69,65,76
INV0004728,2025-10-01,NS001,P0009,158,75,93,176
INV0001356,2025-03-01,NS009,P0049,79,61,,98
INV0006181,2025-12-01,NS012,P0032,60,46,74,88
INV0005598,2025-11-01,NS010,P0016,198,154,52,96
INV0000705,2025-02-01,NS006,P0012,161,154,77,84
INV0000125,2025-01-01,NS004,P0011,176,18,19,177
INV0001688,2025-04-01,NS004,P0009,166,14,27,179
INV0000806,2025-02-01,NS009,P0025,190,38,55,207
INV0001686,2025-04-01,NS004,P0004,139,111,69,97
INV0004571,2025-09-01,NS011,P0010,134,78,85,141
INV0000606,2025-02-01,NS003,P0041,38,29,73,82
INV0000114,2025-01-01,NS004,P0015,56,14,52,94
INV0001983,2025-04-01,NS012,P0014,60,32,40,68
INV0002627,2025-06-01,NS001,P0011,195,189,100,106
INV0003951,2025-08-01,NS008,P0050,144,125,61,80
INV0002556,2025-05-01,NS014,P0010,137,66,90,161
INV0000942,2025-02-01,NS012,P0040,177,0,23,200
INV0004753,2025-10-01,NS001,P0023,63,31,9,41
INV0001755,2025-04-01,NS006,P0021,158,61,72,169
INV0005334,2025-11-01,NS003,P0023,58,11,45,92
INV0005697,2025-11-01,NS013,P0036,23,12,,97
INV0004071,2025-08-01,NS012,P0024,106,23,52,135
INV0003660,2025-07-01,NS015,P0033,48,9,38,77
INV0000008,2025-01-01,NS001,P0020,96,35,74,135
INV0005268,2025-11-01,NS001,P0010,196,186,41,51
INV0001854,2025-04-01,NS008,P0040,169,109,29,89
INV0001920,2025-04-01,NS010,P0044,134,102,8,40
INV0005920,2025-12-01,NS005,P0050,117,51,28,94
INV0000616,2025-02-01,NS003,P0018,161,22,61,200
INV0005362,2025-11-01,NS004,P0022,145,5,87,227
INV0004520,2025-09-01,NS010,P0047,62,2,,125
INV0004767,2025-10-01,NS002,P0007,157,93,38,102
INV0001138,2025-03-01,NS003,P0037,145,96,60,109
INV0000578,2025-02-01,NS002,P0016,145,129,47,63
INV0002028,2025-04-01,NS013,P0038,153,139,53,67
INV0000904,2025-02-01,NS011,P0015,55,20,93,128
INV0000332,2025-01-01,NS010,P0031,172,166,48,54
INV0001800,2025-04-01,NS007,P0041,43,33,,17
INV0000762,2025-02-01,NS007,P0029,179,169,66,76
INV0003141,2025-06-01,NS015,P0029,70,33,40,77
INV0006029,2025-12-01,NS008,P0033,133,26,51,158
INV0000193,2025-01-01,NS006,P0023,169,44,68,193
INV0004451,2025-09-01,NS008,P0009,37,31,51,57
INV0002324,2025-05-01,NS007,P0006,63,37,66,92
INV0000448,2025-01-01,NS013,P0036,100,82,100,118
INV0004108,2025-08-01,NS013,P0029,57,2,22,77
INV0003465,2025-07-01,NS009,P0043,176,23,19,172
INV0005447,2025-11-01,NS006,P0003,28,22,50,56
INV0006030,2025-12-01,NS008,P0017,88,47,34,75
INV0002010,2025-04-01,NS013,P0030,22,14,39,47
INV0003291,2025-07-01,NS005,P0046,57,18,21,60
INV0005063,2025-10-01,NS010,P0006,112,91,63,84
INV0002583,2025-05-01,NS014,P0041,127,22,51,156
INV0004607,2025-09-01,NS012,P0039,53,17,,87
INV0004523,2025-09-01,NS010,P0022,57,2,91,146
INV0002789,2025-06-01,NS005,P0007,21,3,20,38
INV0003509,2025-07-01,NS011,P0029,198,53,71,216
INV0005822,2025-12-01,NS002,P0029,185,175,,40
INV0002252,2025-05-01,NS005,P0007,146,43,7,110
INV0002140,2025-05-01,NS002,P0007,198,158,71,111
INV0000306,2025-01-01,NS009,P0044,151,119,94,126
INV0005408,2025-11-01,NS005,P0048,77,26,63,114
INV0004127,2025-08-01,NS013,P0027,35,19,95,111
INV0004409,2025-09-01,NS006,P0025,95,25,91,161
INV0002667,2025-06-01,NS002,P0022,41,2,71,110
INV0004392,2025-09-01,NS006,P0003,105,97,81,89
INV0003435,2025-07-01,NS009,P0047,127,108,76,95
INV0000886,2025-02-01,NS011,P0013,128,61,10,77
INV0005563,2025-11-01,NS009,P0031,68,55,30,43
INV0005783,2025-12-01,NS001,P0028,145,88,50,107
INV0005569,2025-11-01,NS010,P0046,28,21,,14
INV0001276,2025-03-01,NS007,P0021,81,14,,93
INV0006119,2025-12-01,NS010,P0006,175,143,30,62
INV0000643,2025-02-01,NS004,P0017,151,90,100,161
INV0004172,2025-08-01,NS015,P0013,188,152,57,93
INV0001088,2025-03-01,NS002,P0027,174,55,73,192
INV0003504,2025-07-01,NS011,P0017,80,63,59,76
INV0001727,2025-04-01,NS005,P0004,95,31,83,147
INV0000336,2025-01-01,NS010,P0020,40,31,90,99
INV0001548,2025-03-01,NS015,P0034,143,96,63,110
INV0002777,2025-06-01,NS005,P0050,74,7,39,106
INV0002128,2025-05-01,NS001,P0022,69,55,48,62
INV0000044,2025-01-01,NS002,P0020,114,76,59,97
INV0000888,2025-02-01,NS011,P0027,90,40,42,92
INV0004762,2025-10-01,NS002,P0020,135,70,88,153
INV0001872,2025-04-01,NS009,P0042,162,2,65,225
INV0003560,2025-07-01,NS012,P0045,147,27,97,217
INV0000798,2025-02-01,NS008,P0001,52,9,26,69
INV0003476,2025-07-01,NS010,P0015,35,8,2,29
INV0003229,2025-07-01,NS003,P0034,29,2,77,104
INV0000308,2025-01-01,NS009,P0017,175,128,,134
INV0005625,2025-11-01,NS011,P0025,25,20,41,46
INV0005474,2025-11-01,NS007,P0013,149,9,41,181
INV0002046,2025-04-01,NS014,P0040,134,59,86,161
INV0005356,2025-11-01,NS004,P0049,29,14,2,17
INV0000117,2025-01-01,NS004,P0013,172,159,42,55
INV0002561,2025-05-01,NS014,P0048,151,27,57,181
INV0004758,2025-10-01,NS001,P0007,70,14,65,121
INV0005978,2025-12-01,NS006,P0001,158,8,41,191
INV0003348,2025-07-01,NS006,P0013,49,15,54,88
INV0000755,2025-02-01,NS007,P0048,85,47,58,96
INV0002771,2025-06-01,NS005,P0035,169,131,97,135
INV0003429,2025-07-01,NS008,P0004,24,10,70,84
INV0002721,2025-06-01,NS003,P0033,85,5,7,87
INV0001633,2025-04-01,NS002,P0044,57,6,32,83
INV0005545,2025-11-01,NS009,P0017,189,165,79,103
INV0001125,2025-03-01,NS003,P0048,178,137,91,132
INV0005931,2025-12-01,NS005,P0014,152,97,14,69
INV0002423,2025-05-01,NS010,P0011,115,30,69,154
INV0005536,2025-11-01,NS009,P0014,99,36,96,159
INV0002712,2025-06-01,NS003,P0034,175,45,46,176
INV0003982,2025-08-01,NS009,P0011,130,99,38,69
INV0003911,2025-08-01,NS007,P0038,29,24,31,36
INV0002781,2025-06-01,NS005,P0038,114,49,75,140
INV0005100,2025-10-01,NS011,P0035,21,6,83,98
INV0000919,2025-02-01,NS012,P0018,151,31,63,183
INV0002100,2025-04-01,NS015,P0027,33,4,19,48
INV0005364,2025-11-01,NS004,P0037,170,76,81,175
INV0005402,2025-11-01,NS005,P0029,132,71,96,157
INV0003371,2025-07-01,NS007,P0028,20,5,46,61
INV0001812,2025-04-01,NS007,P0030,156,134,8,30
INV0000317,2025-01-01,NS010,P0028,79,29,,103
INV0003686,2025-08-01,NS001,P0045,150,101,95,144
INV0004043,2025-08-01,NS011,P0048,116,70,5,51
INV0000642,2025-02-01,NS004,P0003,71,7,95,159
INV0005348,2025-11-01,NS003,P0003,123,116,40,47
INV0001627,2025-04-01,NS002,P0039,183,155,63,91
INV0001418,2025-03-01,NS011,P0048,107,34,12,85
INV0000968,2025-02-01,NS013,P0045,171,85,4,90
INV0001372,2025-03-01,NS010,P0020,177,118,19,78
INV0006018,2025-12-01,NS007,P0006,105,54,82,133
INV0002957,2025-06-01,NS010,P0038,111,82,58,87
INV0000314,2025-01-01,NS009,P0036,112,28,4,88
INV0001141,2025-03-01,NS003,P0031,121,39,70,152
INV0002234,2025-05-01,NS004,P0020,148,23,27,152
INV0005106,2025-10-01,NS011,P0017,135,113,97,119
INV0004144,2025-08-01,NS014,P0023,152,18,20,154
INV0004090,2025-08-01,NS012,P0049,138,31,29,136
INV0001673,2025-04-01,NS003,P0041,32,20,16,28
INV0003961,2025-08-01,NS009,P0043,175,106,41,110
INV0005060,2025-10-01,NS010,P0004,165,126,96,135
INV0001212,2025-03-01,NS005,P0026,28,4,38,62
INV0003751,2025-08-01,NS003,P0036,105,32,59,132
INV0003880,2025-08-01,NS006,P0011,89,49,59,99
INV0005530,2025-11-01,NS008,P0024,70,39,26,57
INV0000753,2025-02-01,NS007,P0013,102,15,6,93
INV0002662,2025-06-01,NS002,P0023,152,125,80,107
INV0002977,2025-06-01,NS011,P0025,138,97,71,112
INV0005939,2025-12-01,NS005,P0003,85,17,63,131
INV0000437,2025-01-01,NS013,P0029,71,43,94,122
INV0005158,2025-10-01,NS013,P0019,102,13,14,103
INV0001635,2025-04-01,NS002,P0045,153,16,54,191
INV0006157,2025-12-01,NS011,P0007,38,29,49,58
INV0003470,2025-07-01,NS010,P0036,90,16,66,140
INV0005582,2025-11-01,NS010,P0032,174,116,13,71
INV0001866,2025-04-01,NS009,P0013,70,50,20,40
INV0000263,2025-01-01,NS008,P0048,200,44,87,243
INV0000851,2025-02-01,NS010,P0024,147,45,54,156
INV0006137,2025-12-01,NS011,P0030,64,28,28,64
INV0003593,2025-07-01,NS013,P0021,25,0,8,33
INV0005369,2025-11-01,NS004,P0007,116,15,45,146
INV0005635,2025-11-01,NS011,P0038,128,88,,105
INV0000203,2025-01-01,NS006,P0008,169,96,89,162
INV0004881,2025-10-01,NS005,P0004,177,105,30,102
INV0005160,2025-10-01,NS013,P0035,187,178,21,30
INV0003177,2025-07-01,NS001,P0001,83,42,93,134
INV0002212,2025-05-01,NS004,P0014,28,15,26,39
INV0001340,2025-03-01,NS009,P0032,197,91,27,133
INV0003949,2025-08-01,NS008,P0024,170,84,87,173
INV0000799,2025-02-01,NS008,P0022,142,126,74,90
INV0003119,2025-06-01,NS015,P0024,68,6,56,118
INV0006037,2025-12-01,NS008,P0042,56,30,69,95
INV0001260,2025-03-01,NS006,P0024,144,108,2,38
INV0004590,2025-09-01,NS012,P0033,89,62,,93
INV0000984,2025-02-01,NS014,P0019,107,70,60,97
INV0001830,2025-04-01,NS008,P0017,141,124,20,37
INV0003165,2025-07-01,NS001,P0043,87,76,94,105
INV0006222,2025-12-01,NS013,P0036,159,29,,201
INV0002624,2025-05-01,NS015,P0022,188,109,11,90
INV0001714,2025-04-01,NS004,P0031,98,71,57,84
INV0001713,2025-04-01,NS004,P0049,72,9,34,97
INV0002201,2025-05-01,NS003,P0042,152,6,2,148
INV0001507,2025-03-01,NS014,P0022,182,117,28,93
INV0001746,2025-04-01,NS005,P0005,179,85,61,155
INV0004610,2025-09-01,NS012,P0036,124,29,0,95
INV0003231,2025-07-01,NS003,P0041,188,24,73,237
INV0005490,2025-11-01,NS007,P0024,130,56,38,112
INV0006276,2025-12-01,NS015,P0019,79,45,79,113
INV0003410,2025-07-01,NS008,P0001,119,41,61,139
INV0003711,2025-08-01,NS002,P0002,40,27,38,51
INV0004804,2025-10-01,NS003,P0013,187,2,8,193
INV0005838,2025-12-01,NS002,P0027,164,73,52,143
INV0005986,2025-12-01,NS007,P0035,136,49,43,130
INV0003199,2025-07-01,NS002,P0040,32,8,80,104
INV0006279,2025-12-01,NS015,P0045,66,45,54,75
INV0005880,2025-12-01,NS003,P0017,110,66,98,142
INV0004629,2025-09-01,NS013,P0027,84,26,18,76
INV0004822,2025-10-01,NS003,P0031,48,20,16,44
INV0002512,2025-05-01,NS012,P0045,36,14,100,122
INV0003232,2025-07-01,NS003,P0033,129,114,,110
INV0003419,2025-07-01,NS008,P0032,189,142,9,56
INV0000941,2025-02-01,NS012,P0007,51,28,65,88
INV0001896,2025-04-01,NS010,P0007,155,125,27,57
INV0005318,2025-11-01,NS002,P0008,127,33,8,102
INV0001106,2025-03-01,NS002,P0010,144,99,51,96
INV0003426,2025-07-01,NS008,P0030,45,12,,93
INV0001225,2025-03-01,NS005,P0013,84,71,68,81
INV0004283,2025-09-01,NS003,P0034,21,0,62,83
INV0005093,2025-10-01,NS011,P0005,92,77,35,50
INV0004252,2025-09-01,NS002,P0007,189,13,94,270
INV0001607,2025-04-01,NS001,P0039,37,16,46,67
INV0003914,2025-08-01,NS007,P0032,59,33,73,99
INV0004729,2025-10-01,NS001,P0012,32,8,97,121
INV0005873,2025-12-01,NS003,P0042,193,11,50,232
INV0001535,2025-03-01,NS014,P0015,86,16,18,88
INV0003114,2025-06-01,NS014,P0026,52,21,71,102
INV0002296,2025-05-01,NS006,P0005,173,123,0,50
INV0006032,2025-12-01,NS008,P0043,65,48,43,60
INV0005003,2025-10-01,NS008,P0045,187,116,80,151
INV0002065,2025-04-01,NS014,P0044,176,168,23,31
INV0003024,2025-06-01,NS012,P0008,20,15,67,72
INV0001481,2025-03-01,NS013,P0039,138,96,20,62
INV0005903,2025-12-01,NS004,P0050,162,33,57,186
INV0001091,2025-03-01,NS002,P0035,181,126,61,116
INV0002082,2025-04-01,NS015,P0043,105,3,46,148
INV0004695,2025-09-01,NS015,P0003,50,25,62,87
INV0003128,2025-06-01,NS015,P0009,144,84,66,126
INV0005801,2025-12-01,NS001,P0021,191,102,95,184
INV0005266,2025-11-01,NS001,P0020,37,19,1,19
INV0005224,2025-10-01,NS015,P0039,96,44,51,103
INV0001991,2025-04-01,NS012,P0027,136,87,3,52
INV0005149,2025-10-01,NS013,P0034,33,10,89,112
INV0003990,2025-08-01,NS009,P0028,76,71,11,16
INV0004510,2025-09-01,NS009,P0018,105,59,76,122
INV0001926,2025-04-01,NS011,P0037,125,95,0,30
INV0002942,2025-06-01,NS010,P0023,90,54,23,59
INV0005045,2025-10-01,NS010,P0040,117,105,,15
INV0003964,2025-08-01,NS009,P0008,135,124,24,35
INV0002207,2025-05-01,NS004,P0021,183,137,18,64
INV0002611,2025-05-01,NS015,P0012,159,107,84,136
INV0000561,2025-02-01,NS002,P0011,22,5,32,49
INV0005497,2025-11-01,NS008,P0031,197,27,75,245
INV0005576,2025-11-01,NS010,P0049,29,15,61,75
INV0005814,2025-12-01,NS002,P0014,67,40,2,29
INV0004725,2025-09-01,NS015,P0042,166,123,81,124
INV0005383,2025-11-01,NS004,P0017,178,101,32,109
INV0001201,2025-03-01,NS005,P0036,178,8,93,263
INV0003546,2025-07-01,NS012,P0046,112,39,65,138
INV0006274,2025-12-01,NS015,P0048,172,54,82,200
INV0004939,2025-10-01,NS007,P0026,61,21,32,72
INV0004512,2025-09-01,NS009,P0028,113,4,24,133
INV0002056,2025-04-01,NS014,P0019,92,6,13,99
INV0005482,2025-11-01,NS007,P0007,110,6,6,110
INV0001023,2025-02-01,NS015,P0015,134,83,15,66
INV0003447,2025-07-01,NS009,P0036,55,24,57,88
INV0004436,2025-09-01,NS007,P0034,34,10,35,59
INV0001702,2025-04-01,NS004,P0028,100,21,29,108
INV0003633,2025-07-01,NS014,P0016,70,54,78,94
INV0001190,2025-03-01,NS004,P0033,141,85,45,101
INV0003233,2025-07-01,NS003,P0008,140,3,28,165
INV0005007,2025-10-01,NS009,P0023,171,142,,90
INV0006256,2025-12-01,NS014,P0039,155,132,83,106
INV0004545,2025-09-01,NS010,P0035,77,58,19,38
INV0001301,2025-03-01,NS008,P0035,75,40,6,41
INV0004021,2025-08-01,NS010,P0030,64,30,98,132
INV0003978,2025-08-01,NS009,P0007,175,124,38,89
INV0000924,2025-02-01,NS012,P0005,40,32,61,69
INV0001658,2025-04-01,NS003,P0027,134,91,84,127
INV0001421,2025-03-01,NS011,P0050,175,99,19,95
INV0000249,2025-01-01,NS008,P0038,21,0,73,94
INV0001657,2025-04-01,NS003,P0007,56,47,46,55
INV0000558,2025-02-01,NS001,P0045,173,39,64,198
INV0001833,2025-04-01,NS008,P0016,92,29,,63
INV0001909,2025-04-01,NS010,P0047,139,54,41,126
INV0000915,2025-02-01,NS012,P0048,66,51,,56
INV0005305,2025-11-01,NS002,P0041,143,18,5,130
INV0002012,2025-04-01,NS013,P0018,34,3,78,109
INV0004615,2025-09-01,NS012,P0009,91,21,8,78
INV0003705,2025-08-01,NS001,P0010,189,3,,244
INV0004816,2025-10-01,NS003,P0050,47,28,57,76
INV0005396,2025-11-01,NS005,P0031,149,46,79,182
INV0003152,2025-07-01,NS001,P0032,157,134,47,70
INV0000730,2025-02-01,NS006,P0005,84,63,13,34
INV0000635,2025-02-01,NS004,P0039,171,33,83,221
INV0001778,2025-04-01,NS006,P0045,156,59,,179
INV0002533,2025-05-01,NS013,P0001,63,4,36,95
INV0001906,2025-04-01,NS010,P0031,70,64,30,36
INV0005338,2025-11-01,NS003,P0019,62,27,77,112
INV0003526,2025-07-01,NS011,P0035,133,123,92,102
INV0006179,2025-12-01,NS012,P0043,30,19,88,99
INV0005253,2025-11-01,NS001,P0041,132,28,19,123
INV0001781,2025-04-01,NS006,P0028,139,71,0,68
INV0001561,2025-03-01,NS015,P0030,69,21,,122
INV0004384,2025-09-01,NS006,P0042,99,63,34,70
INV0006191,2025-12-01,NS012,P0010,148,6,15,157
INV0001952,2025-04-01,NS011,P0008,159,124,50,85
INV0001363,2025-03-01,NS009,P0036,62,29,89,122
INV0005046,2025-10-01,NS010,P0043,57,52,100,105
INV0002631,2025-06-01,NS001,P0021,151,73,97,175
INV0000439,2025-01-01,NS013,P0017,69,1,68,136
INV0000825,2025-02-01,NS009,P0021,93,36,44,101
INV0000619,2025-02-01,NS003,P0050,176,88,14,102
INV0004472,2025-09-01,NS008,P0012,62,29,,63
INV0001263,2025-03-01,NS007,P0037,127,2,99,224
INV0003715,2025-08-01,NS002,P0033,121,10,15,126
INV0005995,2025-12-01,NS007,P0022,142,17,52,177
INV0003193,2025-07-01,NS002,P0022,38,4,14,48
INV0001928,2025-04-01,NS011,P0048,118,111,49,56
INV0004107,2025-08-01,NS013,P0025,191,41,55,205
INV0001119,2025-03-01,NS002,P0014,34,12,97,119
INV0002706,2025-06-01,NS003,P0018,111,0,86,197
INV0001653,2025-04-01,NS003,P0033,101,67,,46
INV0000284,2025-01-01,NS009,P0026,85,20,20,85
INV0003851,2025-08-01,NS006,P0029,166,125,64,105
INV0005649,2025-11-01,NS012,P0041,59,50,88,97
INV0003486,2025-07-01,NS010,P0032,131,6,12,137
INV0004669,2025-09-01,NS014,P0013,151,22,98,227
INV0000802,2025-02-01,NS008,P0010,85,75,45,55
INV0005189,2025-10-01,NS014,P0034,166,86,49,129
INV0005228,2025-10-01,NS015,P0008,49,27,36,58
INV0003406,2025-07-01,NS008,P0020,108,89,99,118
INV0002232,2025-05-01,NS004,P0029,66,50,35,51
INV0005031,2025-10-01,NS009,P0035,131,54,86,163
INV0005645,2025-11-01,NS012,P0002,54,20,42,76
INV0000648,2025-02-01,NS004,P0009,32,27,26,31
INV0004634,2025-09-01,NS013,P0003,148,136,80,92
INV0005496,2025-11-01,NS008,P0016,168,70,99,197
INV0005181,2025-10-01,NS014,P0016,94,74,5,25
INV0000355,2025-01-01,NS011,P0005,64,30,30,64
INV0006141,2025-12-01,NS011,P0001,21,8,75,88
INV0003105,2025-06-01,NS014,P0004,103,57,74,120
INV0003821,2025-08-01,NS005,P0007,45,19,,117
INV0004643,2025-09-01,NS013,P0004,134,109,76,101
INV0001429,2025-03-01,NS011,P0023,59,33,88,114
INV0004789,2025-10-01,NS002,P0038,152,49,9,112
INV0003363,2025-07-01,NS007,P0007,123,67,91,147
INV0003867,2025-08-01,NS006,P0043,107,3,83,187
INV0000164,2025-01-01,NS005,P0050,122,17,76,181
INV0003036,2025-06-01,NS012,P0046,162,92,85,155
INV0005460,2025-11-01,NS006,P0049,86,45,68,109
INV0003414,2025-07-01,NS008,P0027,63,27,64,100
INV0000887,2025-02-01,NS011,P0040,101,31,95,165
INV0000156,2025-01-01,NS005,P0014,31,5,87,113
INV0002752,2025-06-01,NS004,P0031,45,3,20,62
INV0000938,2025-02-01,NS012,P0026,117,7,95,205
INV0003015,2025-06-01,NS012,P0011,84,36,72,120
INV0004654,2025-09-01,NS013,P0034,39,20,37,56
INV0001628,2025-04-01,NS002,P0004,117,33,6,90
INV0002139,2025-05-01,NS002,P0040,93,11,40,122
INV0000508,2025-01-01,NS015,P0030,26,1,23,48
INV0003756,2025-08-01,NS003,P0049,147,9,45,183
INV0001187,2025-03-01,NS004,P0025,26,12,56,70
INV0001390,2025-03-01,NS010,P0031,127,34,80,173
INV0005101,2025-10-01,NS011,P0015,116,85,31,62
INV0002727,2025-06-01,NS003,P0010,44,3,81,122
INV0000663,2025-02-01,NS004,P0022,54,13,22,63
INV0002546,2025-05-01,NS013,P0011,126,61,66,131
INV0003168,2025-07-01,NS001,P0030,174,42,24,156
INV0000365,2025-01-01,NS011,P0039,34,4,71,101
INV0003333,2025-07-01,NS006,P0030,25,2,,100
INV0000768,2025-02-01,NS007,P0034,50,28,44,66
INV0005215,2025-10-01,NS014,P0010,27,12,,39
INV0004397,2025-09-01,NS006,P0013,32,7,29,54
INV0001584,2025-04-01,NS001,P0003,185,142,18,61
INV0003222,2025-07-01,NS003,P0015,190,124,0,66
INV0000931,2025-02-01,NS012,P0004,117,99,,40
INV0001579,2025-04-01,NS001,P0015,85,60,79,104
INV0001874,2025-04-01,NS009,P0004,66,49,25,42
INV0005676,2025-11-01,NS013,P0047,72,45,72,99
INV0003730,2025-08-01,NS002,P0029,78,16,58,120
INV0001476,2025-03-01,NS013,P0011,133,81,11,63
INV0002728,2025-06-01,NS003,P0017,33,21,22,34
INV0001651,2025-04-01,NS003,P0011,183,115,65,133
INV0001667,2025-04-01,NS003,P0018,136,87,93,142
INV0004076,2025-08-01,NS012,P0021,174,30,39,183
INV0004676,2025-09-01,NS014,P0044,21,6,9,24
INV0000510,2025-01-01,NS015,P0003,133,106,83,110
INV0005877,2025-12-01,NS003,P0008,88,30,38,96
INV0004660,2025-09-01,NS014,P0006,141,4,90,227
INV0001770,2025-04-01,NS006,P0003,49,6,51,94
